,away_assist_percentage,away_assists,away_block_percentage,away_blocks,away_defensive_rating,away_defensive_rebound_percentage,away_defensive_rebounds,away_effective_field_goal_percentage,away_field_goal_attempts,away_field_goal_percentage,away_field_goals,away_free_throw_attempt_rate,away_free_throw_attempts,away_free_throw_percentage,away_free_throws,away_losses,away_minutes_played,away_offensive_rating,away_offensive_rebound_percentage,away_offensive_rebounds,away_personal_fouls,away_points,away_steal_percentage,away_steals,away_three_point_attempt_rate,away_three_point_field_goal_attempts,away_three_point_field_goal_percentage,away_three_point_field_goals,away_total_rebound_percentage,away_total_rebounds,away_true_shooting_percentage,away_turnover_percentage,away_turnovers,away_two_point_field_goal_attempts,away_two_point_field_goal_percentage,away_two_point_field_goals,away_wins,home_assist_percentage,home_assists,home_block_percentage,home_blocks,home_defensive_rating,home_defensive_rebound_percentage,home_defensive_rebounds,home_effective_field_goal_percentage,home_field_goal_attempts,home_field_goal_percentage,home_field_goals,home_free_throw_attempt_rate,home_free_throw_attempts,home_free_throws,home_losses,home_minutes_played,home_offensive_rating,home_offensive_rebound_percentage,home_offensive_rebounds,home_personal_fouls,home_points,home_steal_percentage,home_steals,home_three_point_attempt_rate,home_three_point_field_goal_attempts,home_three_point_field_goals,home_total_rebound_percentage,home_total_rebounds,home_true_shooting_percentage,home_turnover_percentage,home_turnovers,home_two_point_field_goal_attempts,home_two_point_field_goal_percentage,home_two_point_field_goals,home_wins,pace,winner,winning_abbr
201711030WAS,57.16,24.4,7.9,4,111.66,79.24,34.2,0.5812,84,0.504,42.4,0.2674,22.2,0.7802,17.4,3.2,240,115.14,20.46,8.2,22.4,115.2,8.4,8.4,0.355,29.6,0.4482,13,50.76,42.4,0.6138,14.24,15.6,54.4,0.5436,29.4,3.4,60.1,25,6.34,3.4,115.14,79.54,32,0.5384,87.8,0.473,41.6,0.2658,23,17,0,240,111.66,20.76,8.8,21.6,111.8,7.38,7.4,0.3884,34.2,11.6,49.24,40.8,0.5702,12.52,14,53.6,0.554,30,0,100.1,Away,CLE
201711070CLE,58.74,26,7.42,4.2,115.34,77.4,32.2,0.599,84.4,0.521,44,0.2418,20.2,0.7994,16.4,4,240,118.78,20.18,8,25.2,117.6,8.66,8.6,0.3408,28.6,0.4662,13.2,49.3,40.2,0.6302,13.56,14.6,55.8,0.5546,30.8,3.6,57.88,24.2,6.54,3.6,118.78,79.82,31.8,0.545,85.6,0.487,41.8,0.3132,26.4,20.6,0,240,115.34,22.6,9.2,20.4,114.2,6.68,6.6,0.3334,28.6,10,50.7,41,0.5862,12.58,14,57,0.5562,31.8,0,99.06,Home,CLE
201711090HOU,58.84,27,7.42,4,114.92,73.44,30.2,0.6174,85,0.5398,45.8,0.2174,18.4,0.8088,15.2,4.8,240,121.94,20.3,7.8,27.4,120,8.92,8.8,0.3254,27.6,0.48,13.2,47.82,38,0.6452,13.58,14.6,57.4,0.5724,32.6,4,56.08,21.8,6.66,3.8,121.94,79.7,30,0.5424,82,0.4774,39.2,0.3732,30.4,24,0,240,114.92,26.56,10.6,21.8,113,6.94,6.8,0.3834,31.2,10.6,52.18,40.6,0.5916,14.48,16.2,50.8,0.569,28.6,0,98.4,Home,HOU
201711110DAL,56.26,25.2,5.96,3.4,116.4,72.96,30.8,0.6096,83.4,0.5318,44.4,0.2566,21.2,0.8126,17.6,5.6,240,120.98,20.08,7.6,25.8,119.4,8.7,8.6,0.339,28.2,0.4646,13,47.9,38.4,0.6444,14.08,15.2,55.2,0.5694,31.4,4.8,53.94,22,6.22,3.4,120.98,79.92,29.8,0.5492,84.2,0.4856,40.8,0.3522,29.2,22.6,0,240,116.4,27.04,11,22.4,114.8,7.32,7.2,0.376,31.4,10.6,52.1,40.8,0.5922,13.5,15.2,52.8,0.5814,30.2,0,98.72,Away,CLE
201711130NYK,53.98,22.4,7.82,4.6,115.1,71.14,30.6,0.5808,83,0.5026,41.6,0.2778,23,0.8224,19.2,6.4,240,116.86,21.78,8.8,25.4,115.4,8.3,8.2,0.3834,32,0.4128,13,47.56,39.4,0.6212,15.42,17,51,0.5546,28.6,5.2,52.32,20.8,6.68,3.4,116.86,78.22,30.4,0.5364,84.6,0.472,39.8,0.3556,29.6,23.2,0,240,115.1,28.86,12,22.8,113.6,8.72,8.6,0.3608,30.2,10.8,52.44,42.4,0.5828,13.58,15.4,54.4,0.5456,29,0,98.82,Away,CLE
201711150CHO,57.18,23.4,7.74,4.6,112.28,72.56,32.4,0.5562,85.6,0.4788,40.8,0.2518,21.4,0.8166,17.6,6.8,240,114.04,23.88,10.4,24.8,112.4,7.92,7.8,0.3976,34.2,0.3924,13.2,49.06,42.8,0.5942,15.06,16.8,51.4,0.5328,27.6,6,51.44,20,7.72,4,114.04,76.12,31.4,0.5186,85,0.4602,39,0.347,29,22.8,0,240,112.28,27.44,11.8,21.8,110.6,9.12,9,0.3546,29.8,9.8,50.94,43.2,0.5666,13.1,14.8,55.2,0.5408,29.2,0,98.66,Away,CLE
201711170CLE,57.44,23.4,8.74,5,108.2,75.36,35.2,0.5262,89.6,0.455,40.6,0.2404,21,0.8238,17.4,7.4,245,110.08,23.94,11.4,23.8,111.2,7.96,8,0.3934,35.2,0.363,12.6,49.84,46.6,0.5656,14.46,16.6,54.4,0.5102,28,6.2,54.08,16.6,7.4,3.4,110.08,76.06,26.8,0.5132,71,0.4268,31.6,0.3188,21.4,16.2,0,197,108.2,24.64,9.8,19.2,109.4,9.32,7.6,0.384,27.2,8,50.16,36.6,0.5558,13.48,12.6,43.8,0.555,23.6,0,99.12,Home,CLE
201711200DET,60.12,24.2,8.96,5.2,103.86,80.74,37.8,0.5252,89.4,0.4488,40,0.2484,21.6,0.8548,18.4,7.4,245,112.86,25.56,12,20.6,111.8,7,7,0.4094,36.4,0.3712,13.4,53.58,49.8,0.5686,13.28,15.2,53,0.4986,26.6,7.2,55.94,17,6.4,2.8,112.86,74.44,26.6,0.5042,71,0.4216,31.2,0.259,16.8,11.8,0,197,103.86,19.26,7.8,17.6,103.6,8.64,6.8,0.3426,24,7.4,46.42,34.4,0.5362,12.54,11,47,0.5154,23.8,0,97.52,Away,CLE
201711220CLE,62.22,25.8,8.76,5,107.5,82.1,36,0.545,89.4,0.4662,41.4,0.2016,17.8,0.8266,14.8,8.2,245,113.04,25.22,11.6,21.2,111.4,6.42,6.4,0.4242,37.6,0.3694,13.8,53.62,47.6,0.5772,13.84,15.6,51.8,0.5338,27.6,7.2,54.94,17,6.1,2.6,113.04,74.78,25.8,0.5306,69,0.4416,32,0.2792,18,12.4,0,197,107.5,17.9,6.8,16.2,106.6,8.88,7,0.3516,24,8.2,46.38,32.6,0.5602,12.66,11,45,0.5362,23.8,0,96.98,Home,CLE
201711240CLE,64.1,26.6,7.9,4.2,107.8,86.24,37.2,0.5354,90.6,0.4632,41.6,0.209,18.8,0.7816,14.4,8.8,245,112.54,24.88,11.8,20.4,110.4,5.84,5.8,0.3838,34.4,0.374,12.8,54.72,49,0.5644,12,13.4,56.2,0.5224,28.8,7.4,58.1,18.2,6.86,3.4,112.54,75.12,27,0.5424,68,0.4468,32,0.2654,16.6,11.2,0,197,107.8,13.76,4.8,16.8,106.4,7.1,5.2,0.3888,26.8,9.2,45.28,31.8,0.5684,12.06,10,41.2,0.5546,22.8,0,96.5,Home,CLE
201711270PHI,64.4,26.6,7.44,4,106.08,82.24,37.2,0.546,88.8,0.4702,41.4,0.2134,18.8,0.7616,14,8.8,245,114.02,23.58,10.8,19.8,110,5.54,5.4,0.3898,34.2,0.3866,13.2,52.94,48,0.5728,11.86,13,54.6,0.5268,28.2,8.4,56.2,17,5.92,2.8,114.02,76.42,26.6,0.5182,70,0.4264,31,0.2418,15,10.6,0.4,197,106.08,17.76,7.6,16.6,103.2,7,5,0.3868,27.2,8.6,47.06,34.2,0.5464,11.78,9.8,42.8,0.535,22.4,15.2,94.98,Away,CLE
201711280CLE,64.78,25.6,6.02,3,106.44,82.88,35.6,0.547,85,0.4688,39.6,0.2338,20,0.7344,14.4,9,240,113.04,22.28,9.8,18.4,106.8,5.68,5.4,0.3956,33.4,0.394,13.2,52.22,45.4,0.5738,12.22,13,51.6,0.5228,26.4,9.4,55.28,21,5.5,3,113.04,77.72,33.8,0.525,83.8,0.4586,38.2,0.2342,19.6,14,0.4,240,106.44,17.12,8.2,19.4,101.2,7.78,7.4,0.3948,32.8,10.8,47.78,42,0.5502,11.74,12.2,51,0.5416,27.4,15.2,94.88,Home,CLE
201712020CLE,65.86,26.2,6.72,3.4,111.42,85.58,34.6,0.5398,85.8,0.4662,39.8,0.2246,19.4,0.7176,13.6,10.6,240,110.66,21.5,9.6,19.4,105.8,6.06,5.8,0.3678,31.4,0.41,12.6,51.9,44.2,0.5644,12.32,13.2,54.4,0.5106,27.2,8.8,53.18,21.2,6.94,4,110.66,78.5,34.4,0.5464,83.4,0.4822,39.8,0.2618,21.6,16.8,0.4,240,111.42,14.42,7,18.4,106.8,7.9,7.6,0.3808,31.6,10.4,48.1,41.4,0.58,10.94,11.4,51.8,0.5738,29.4,15.2,95.82,Home,CLE
201712060CLE,66.3,26,8.44,4,108.66,84.42,35,0.5212,86.8,0.453,39.2,0.2152,18.8,0.6876,12.8,11.8,240,108.68,21.18,9.8,19.2,103,8.24,7.8,0.3508,30.4,0.397,11.8,50.92,44.8,0.5442,11.08,11.8,56.4,0.4908,27.4,9,58.56,22.6,7.16,4.2,108.68,78.82,35.8,0.5372,82.6,0.4722,38.6,0.2498,20.4,15.6,0.4,240,108.66,15.58,7.6,16.6,103.2,7.32,7,0.3978,32.6,10.4,49.08,43.4,0.569,11.96,12.4,50,0.571,28.2,15.2,94.98,Home,CLE
201712080IND,64.86,25.6,8.78,4.2,111.04,80.72,34,0.533,85,0.4634,39.4,0.2096,17.8,0.7236,13,11.4,240,110.4,19.84,8.6,20.4,103.6,8.28,7.8,0.3738,31.8,0.3824,11.8,49.38,42.6,0.5584,11.6,12.2,53.2,0.52,27.6,11,56.46,21.8,6.22,3.4,110.4,80.16,34.8,0.5358,83.2,0.469,38.6,0.2694,22.2,16.4,0.4,240,111.04,19.28,9.4,15.6,104.4,8.02,7.6,0.3944,32.6,10.8,50.62,44.2,0.5672,11.14,11.6,50.6,0.5552,27.8,15.2,93.98,Home,IND
201712090CLE,69.42,26.8,8.76,4,113.5,85.28,33.4,0.5292,83.4,0.4628,38.6,0.1964,16.4,0.7636,12.4,10,240,106.56,18.72,7.8,20.4,100.6,8.88,8.4,0.3724,31,0.368,11,50.92,41.2,0.5562,13.22,13.8,52.4,0.5294,27.6,8.4,62.56,24,6.28,3.4,106.56,81.28,34,0.5722,79,0.49,38.6,0.2944,23.2,17,0,240,113.5,14.72,6.2,15.2,107.2,9.26,8.8,0.4134,32.8,13,49.08,40.2,0.6024,12.38,12.6,46.2,0.5538,25.6,0,94.48,Home,CLE
201712140CLE,70.48,28.6,7.88,3.6,115.42,83.94,33.2,0.5376,85.6,0.4738,40.6,0.1782,15.2,0.7622,11.6,11.4,240,108.94,22.18,9.4,20.6,103.6,8.84,8.4,0.3638,31,0.3614,10.8,52.4,42.6,0.5624,13.46,14.4,54.6,0.5464,29.8,8.4,66.94,26.2,7.08,4,108.94,77.82,32.2,0.5772,80,0.4912,39.2,0.2958,23.6,17.6,0,240,115.42,16.06,6.8,15,109.8,8.8,8.4,0.4158,33.4,13.8,47.6,39,0.6086,12.4,12.8,46.6,0.545,25.4,0,95.08,Home,CLE
201712160CLE,69.04,27.2,8.78,4.2,115.5,80,32.6,0.5322,85,0.4628,39.4,0.1794,15.2,0.7194,11,11.6,240,108.02,23.84,10.4,19.6,101.4,9.62,9,0.393,33.2,0.3484,11.6,51.28,43,0.554,13.54,14.4,51.8,0.5332,27.8,9.8,69.8,27.4,5.2,2.8,108.02,76.16,32.8,0.5696,80.8,0.4856,39.2,0.2774,22.4,16.4,0,240,115.5,20,8.2,15.2,108.4,9.16,8.6,0.4074,33,13.6,48.72,41,0.5984,12.74,13.2,47.8,0.5356,25.6,0,93.9,Home,CLE
201712170WAS,67.92,27,7.6,4,114.96,78.16,33,0.5402,85.2,0.4664,39.8,0.1768,15,0.7784,11.6,9.8,240,110.26,21.74,9.4,18.8,103.6,7.7,7.2,0.3968,33.6,0.3682,12.4,50.1,42.4,0.5652,12.82,13.6,51.6,0.5276,27.4,13,64.92,25.8,5.96,3.2,110.26,78.26,33.2,0.5558,83.4,0.4766,39.6,0.2588,21.4,15.6,0,240,114.96,21.84,9.4,16.8,108,8.94,8.4,0.38,31.8,13.2,49.9,42.6,0.5836,11.66,12.2,51.6,0.5108,26.4,0,94,Away,CLE
201712190MIL,68.48,27.6,7.04,3.8,116.62,79.04,32,0.5602,84.2,0.4794,40.4,0.185,15.4,0.7904,12.2,10,240,112.16,21.4,9,18.2,106.4,8.7,8.2,0.4146,34.6,0.385,13.4,50.26,41,0.5854,13.42,14.2,49.6,0.5444,27,14,66.42,27,6.28,3.2,112.16,78.6,32.2,0.5682,82.6,0.493,40.6,0.2688,22,17,0,240,116.62,20.96,8.6,16.6,110.6,9.9,9.4,0.3602,29.8,12.4,49.74,40.8,0.6006,12.72,13.4,52.8,0.5338,28.2,0,94.88,Home,MIL
201712250GSW,60.3,23.8,6.18,3.4,116.04,77.32,31.8,0.5318,86.2,0.4482,38.6,0.2084,17.8,0.7584,13.8,12,240,111.54,24.06,11.4,17.8,105.2,8.34,7.8,0.4118,35.2,0.4018,14.2,49.72,43.2,0.5614,12.2,13.2,51,0.4788,24.4,18.8,66.72,27.4,8.1,4.2,111.54,75.94,34.2,0.5584,84,0.4896,41,0.2436,20.4,15.8,0,240,116.04,22.68,9.4,17,109.4,8.9,8.4,0.373,31.4,11.6,50.28,43.6,0.5892,12.3,13,52.6,0.5626,29.4,0,94.28,Home,GSW
201712270SAC,58.14,21,6.62,3.6,116.78,77.44,31.2,0.5262,82,0.4356,35.6,0.2466,20,0.7818,15.8,10.8,240,110.9,20.76,9.6,16.8,101.8,9,8.2,0.4304,35.2,0.4212,14.8,48.2,40.8,0.5624,11.48,11.8,46.8,0.453,20.8,21.6,64.04,26,9.34,4.4,110.9,79.24,34.6,0.56,82.6,0.4934,40.6,0.231,19,14.8,0,240,116.78,22.56,9.2,17.6,107,8.74,8,0.3652,30.2,11,51.8,43.8,0.5898,12.02,12.4,52.4,0.569,29.6,0,91.72,Home,SAC
201712300UTA,56.92,20.2,6.12,3.2,113.54,79.64,33.2,0.5126,82,0.4282,35,0.2762,22.4,0.8148,18.2,10,240,109.1,19.58,9.2,17.8,102,8.18,7.6,0.4452,36.4,0.3812,13.8,48.92,42.4,0.5568,11.86,12.4,45.6,0.4752,21.2,23.6,62.4,24.8,10.88,5,109.1,80.42,35.6,0.5458,83.2,0.4796,39.8,0.2392,19.8,15.4,0,240,113.54,20.36,8.6,19.4,106,9.18,8.6,0.3852,32,11,51.08,44.2,0.5778,11.74,12.2,51.2,0.5666,28.8,0,93.42,Home,UTA
201801020CLE,57.12,20.4,6.7,3.4,118.36,80.52,31.6,0.51,82.6,0.4274,35.2,0.2908,23.8,0.785,18.8,12,240,108.96,23.46,11,20.4,102.8,7.92,7.4,0.4382,36,0.38,13.6,50.24,42.6,0.5538,12.9,13.8,46.6,0.4734,21.6,22.8,65.16,26.4,10.38,4.8,108.96,76.54,34.4,0.566,81.6,0.4974,40.6,0.2932,24,19.2,0,240,118.36,19.48,7.6,19.2,111.6,10.58,10,0.3898,31.8,11.2,49.76,42,0.6048,11.72,12.2,49.8,0.591,29.4,0,94.24,Home,CLE
201801060ORL,54.76,20.2,6.22,3.2,117.16,78.52,31.8,0.506,85.4,0.4274,36.6,0.2968,25.2,0.7604,19.2,12.8,240,109.12,25.96,12.4,21.6,105.8,8.08,7.8,0.408,34.6,0.3902,13.4,50.52,44.2,0.5476,12.94,14.4,50.8,0.457,23.2,23.4,64.44,26.8,9.5,4.6,109.12,74.04,34.4,0.562,84.8,0.4926,41.8,0.2722,23,17.8,0,240,117.16,21.48,8.8,21.2,113.2,9.02,8.6,0.3946,33.4,11.8,49.48,43.2,0.596,12.12,13.2,51.4,0.585,30,0,96.6,Away,CLE
201801080MIN,60.24,23,7.38,4,122.28,76.58,31.4,0.529,84.6,0.4518,38.4,0.278,23.4,0.7424,17.4,13.6,240,109.86,22.44,10.2,20.8,107.2,6.32,6.2,0.4166,35,0.3752,13,48.18,41.6,0.5634,12.96,14.2,49.6,0.5114,25.4,23.8,61.24,27.2,7.66,3.6,109.86,77.56,35.2,0.5712,88.4,0.504,44.6,0.2648,23,17.8,0,240,122.28,23.42,9.8,21,118.8,8.74,8.4,0.3664,32.2,11.8,51.82,45,0.6036,10.12,11.2,56.2,0.5824,32.8,0,97.28,Home,MIN
201801110TOR,58.94,22.8,7,4,124.58,72.18,30.6,0.5094,87.6,0.4418,38.8,0.2778,24.4,0.757,18.6,14.4,240,108.42,22.28,10.6,21,108,4.88,5,0.3912,34,0.344,11.8,45.7,41.2,0.5484,12.28,13.8,53.6,0.5072,27,24.2,60.74,28.4,7.08,3.8,108.42,77.72,37.6,0.5692,93.8,0.5002,47,0.2438,22,16.6,0,240,124.58,27.82,12,22.2,123.6,7.52,7.4,0.3696,34.6,13,54.3,49.6,0.5972,9.38,10.8,59.2,0.5734,34,0,99.34,Home,TOR
201801120IND,57.46,22.6,6.6,4,123.32,71.76,30.6,0.5058,88.4,0.4448,39.4,0.2584,23,0.7428,17.2,15.2,240,107.36,22.28,10.6,20.2,106.8,6.16,6.2,0.3724,32.8,0.3252,10.8,45.58,41.2,0.541,11.58,13,55.6,0.5174,28.6,24.6,56.3,26.8,6.68,3.8,107.36,77.72,37.6,0.568,94.4,0.4994,47.2,0.2208,20.2,14.8,0,240,123.32,28.24,12.2,21,122.2,6.06,6,0.3434,32.6,13,54.42,49.8,0.5906,9.9,11.4,61.8,0.5542,34.2,0,99.14,Home,IND
201801150CLE,61.66,24.2,6.46,4.2,118.76,70.88,31.6,0.5086,87.4,0.4478,39.2,0.2868,25.2,0.766,19.4,13.4,240,108.24,22.4,10.6,19,108.4,6.72,6.8,0.3764,32.8,0.319,10.6,45.76,42.2,0.5494,11.74,13.2,54.6,0.5268,28.6,28,55.38,26.4,7.18,4,108.24,77.6,37.4,0.5478,96.6,0.4872,47.2,0.1784,17.2,12.2,0,240,118.76,29.12,13,22,118.4,5.6,5.6,0.3258,31.8,11.8,54.24,50.4,0.5668,10.58,12.4,64.8,0.5456,35.4,0,99.78,Away,GSW
201801180CLE,63.22,24.2,8.16,5,116.2,71.14,32,0.4914,86.2,0.441,38,0.2686,23.2,0.7764,18.2,17.2,240,104.74,20.72,9.6,18.2,102.8,7.1,7,0.354,30.4,0.2762,8.6,45.4,41.6,0.5336,11.54,12.6,55.8,0.5292,29.4,25.4,55.12,25,7.74,4.4,104.74,79.28,37.4,0.5348,94,0.4766,45,0.1972,18.2,12.8,0,240,116.2,28.86,13,20.6,113.8,6.28,6.2,0.3302,31.2,11,54.6,50.4,0.5562,11,12.6,62.8,0.5406,34,0,98.04,Home,CLE
201801200CLE,61.92,26.4,7.76,4.6,112.14,76.42,33.4,0.5178,89.4,0.469,42.2,0.2866,25.6,0.755,19.4,18.4,240,111,25.26,11.2,19.8,112.6,8.76,8.8,0.3236,28.8,0.3012,8.8,50.44,44.6,0.5566,11.12,12.6,60.6,0.5506,33.4,25.4,57.5,25.4,8.02,4.8,111,74.74,34.2,0.5354,91.8,0.476,43.8,0.2238,20.2,14.6,0,240,112.14,23.58,10.6,20.8,113.2,6.3,6.4,0.3514,32.4,11,49.56,44.8,0.561,12.7,14.6,59.4,0.5572,32.8,0,100.9,Away,OKC
201801230SAS,62.2,26.6,7.4,4.4,108.92,79.18,35.2,0.5402,86,0.4898,42.4,0.3054,25.8,0.7562,19.6,19.2,240,112.18,25.08,10.6,19.4,113.2,9.42,9.4,0.3236,27.8,0.3122,8.8,52.84,45.8,0.579,12.98,14.4,58.2,0.5756,33.6,25.6,55.58,23.8,7.36,4.2,112.18,74.92,31.6,0.527,89.4,0.476,42.6,0.2332,20.8,15.2,0,240,108.92,20.82,9.6,19.6,109.4,8,8,0.3318,29.6,9,47.16,41.2,0.5548,12.84,14.6,59.8,0.566,33.6,0,100.38,Home,SAS
201801260CLE,64.48,28.2,6.28,3.6,111.48,77.66,33.6,0.5538,87.2,0.4974,43.6,0.2848,24.2,0.7724,18.6,20.6,240,113.76,24.9,10.4,19.4,115.8,9.48,9.6,0.3118,27.2,0.3548,10,51.76,44,0.5898,13.74,15.4,60,0.558,33.6,25.6,59.12,26,7.14,4.2,113.76,75.1,31.2,0.5514,88.8,0.4964,44,0.2368,21,15.4,0,240,111.48,22.34,10,18.2,113,9.54,9.6,0.3726,32.8,9.6,48.24,41.2,0.5784,13.88,15.8,56,0.622,34.4,0,101.42,Home,CLE
201801280CLE,63.88,27.8,6.96,3.6,114.82,80.76,33.8,0.5422,89.2,0.4852,43.4,0.2416,20.8,0.7662,15.8,24,240,111.66,21.92,9.2,19.4,113,8.92,9,0.3124,28,0.3576,10.4,51,43,0.5728,12.06,13.4,61.2,0.5368,33,22.8,59.88,26.2,6.28,3.8,111.66,78.08,33.2,0.5716,86.6,0.5062,43.8,0.2526,21.8,16.8,0,240,114.82,19.24,8.4,16.6,115.6,8.16,8.2,0.3974,34.2,11.2,49,41.6,0.6024,13.28,14.8,52.4,0.6254,32.6,0,100.78,Home,CLE
201801300DET,64.32,27.6,6.02,3.4,117.9,82.92,34,0.5494,88.4,0.4824,42.8,0.27,23,0.77,17.6,21.6,240,112.84,20.56,8.8,19.4,115.2,6.9,7,0.3458,30.6,0.3864,12,50.78,42.8,0.583,12.2,13.6,57.8,0.5298,30.8,26,60.54,27.8,7.1,4,112.84,79.44,34.6,0.5854,88.2,0.5222,46,0.2492,22,16.8,0,240,117.9,17.08,7.2,17.8,119.8,8.86,9,0.3668,32,11,49.22,41.8,0.6136,11.6,12.8,56.2,0.6298,35,0,101.72,Home,DET
201801310CLE,61,23.6,7.12,4,112.56,81.82,36,0.5098,85,0.4532,38.4,0.2742,22.4,0.7534,16.8,22,240,102.72,15.48,6.8,19.8,103.4,6.78,6.8,0.3532,30.2,0.3144,9.8,48.5,42.8,0.5458,13.48,14.8,54.8,0.524,28.6,26.6,59.48,25,7.78,4.2,102.72,84.52,37.2,0.5484,86.4,0.4888,42.4,0.2836,24.2,18.2,0,240,112.56,18.18,8,18.2,113.2,9.3,9.4,0.3486,29.8,10.2,51.5,45.2,0.5846,11.86,13,56.6,0.5728,32.2,0,100.82,Home,CLE
201802030CLE,62.86,25.4,7.98,4.4,106.42,85.32,38.4,0.5192,89.2,0.4506,40.2,0.2224,19.4,0.7482,14.2,20.8,240,105.48,14.82,6.8,20.8,107,6.72,6.8,0.4044,36.2,0.3318,12.4,49.56,45.2,0.5466,11.48,12.8,53,0.5292,27.8,28.8,62.64,24.8,7.64,4,105.48,85.18,39.2,0.5272,85,0.467,39.8,0.2864,24.2,18.2,0,240,106.42,14.68,6.4,17.6,108,7.8,8,0.358,30.2,10.2,50.44,45.6,0.5654,12.32,13.4,54.8,0.5458,29.6,0,101.6,Away,HOU
201802060ORL,60.86,23.8,8.76,5,107.54,83.48,38,0.5104,87.8,0.4418,38.8,0.2458,21.2,0.7246,15.2,20.6,240,104.28,15,7,22.6,105,4.96,5,0.4242,37.4,0.3128,12.2,48.8,45,0.5396,11.24,12.4,50.4,0.5314,26.6,29.6,62.64,24.8,9.7,4.8,104.28,85,39.6,0.5106,86.2,0.4594,39.8,0.316,27,19.8,0,240,107.54,16.52,7.2,18.6,108.2,6.66,6.8,0.3178,27.2,8.8,51.2,46.8,0.5506,10.74,11.8,59,0.5204,31,0,100.82,Home,ORL
201802070CLE,57.58,24.2,7.96,4.6,109.64,81.8,37,0.548,87.4,0.4738,41.6,0.2442,21,0.7542,15.4,20,245,109.46,14.18,6.4,21.8,111.8,5.28,5.4,0.4194,36.8,0.3502,13.2,48.24,43.4,0.5768,12.14,13.4,50.6,0.5598,28.4,32,62.48,19.6,9.02,4.4,109.46,85.82,32.2,0.5334,71.4,0.447,32.2,0.3056,21.8,15.4,0,197,109.64,18.2,6.4,15.8,112,7.22,6.4,0.3266,20.6,6,51.76,38.6,0.565,11.48,9.8,50.8,0.4938,26.2,0,100.14,Home,CLE
201802130OKC,55.6,24.2,7.64,4.2,110.06,78.26,36.4,0.5624,88.2,0.4856,43,0.218,19,0.7252,13.2,20.4,245,113.72,15.8,7,23,113,6.2,6.2,0.4178,37,0.3648,13.8,47.84,43.4,0.5834,10.82,11.8,51.2,0.5694,29.2,33,61.74,18.2,8.14,4,113.72,84.2,31,0.5196,70.8,0.4304,30.4,0.312,22.2,16,0,197,110.06,21.74,8.4,14.4,109.4,6.22,5.2,0.355,23,6.4,52.16,39.4,0.555,11.34,9.6,47.8,0.485,24,0,97.62,Away,CLE
201802220CLE,59.34,26.6,7,3.8,114.1,77.9,34,0.5806,90,0.4944,44.6,0.1796,16,0.8132,12.4,20.8,245,119.6,17.7,7.6,22.6,117.2,6.54,6.4,0.4156,37.4,0.4234,15.6,48,41.6,0.603,9.34,10,52.6,0.5526,29,34,58.4,18.6,6.96,3.4,119.6,82.3,29.4,0.5516,71.6,0.4604,33.2,0.2622,18.4,12.4,0,197,114.1,22.1,8.2,13.4,111.8,5.54,4.4,0.3734,24.8,6.8,52,37.6,0.5726,10.96,9,46.8,0.5424,26.4,0,95.92,Away,WAS
201802230MEM,59.62,26.2,8.24,4.6,113.38,77.54,32.4,0.5702,88.8,0.4918,43.8,0.1958,17.2,0.8416,14,22.8,245,116.84,18.78,7.8,23.4,115.6,7.8,7.8,0.3726,33,0.4246,14,48.48,40.2,0.5988,11,12,55.8,0.5336,29.8,33.4,58.8,18.6,6.92,3.6,116.84,81.22,27.4,0.5534,71,0.4608,33,0.2682,18.8,12.8,0,197,113.38,22.46,8.2,15.2,112,6.64,5.6,0.3616,23.6,7,51.52,35.6,0.5758,12.58,11,47.4,0.5312,26,0,97.02,Away,CLE
201802250CLE,60.64,26.8,10.18,5.6,108.94,78.16,33.8,0.569,89.2,0.4944,44.2,0.2226,19.6,0.8578,16.2,23.4,245,119.46,19.5,8,21,118,9.28,9.2,0.3288,29.4,0.4546,13.4,49.78,41.8,0.6032,10.04,11,59.8,0.518,30.8,34.6,56.54,16.8,4.42,2.6,119.46,80.5,26.6,0.5344,71.6,0.4398,31.4,0.2376,16.2,11.2,0,197,108.94,21.84,8.4,16.8,107.6,6.86,5.8,0.3864,26,7.4,50.22,35,0.5564,13.12,11.6,45.6,0.5152,24,0,96.9,Away,SAS
201802270CLE,61.6,26,8.48,4.8,107.14,75.88,34.2,0.5544,87,0.4856,42.2,0.27,23.2,0.8278,18.6,27.2,240,116.88,18.76,7.8,21.4,115,9.1,9,0.3358,29.2,0.4144,12,48.48,42,0.592,10.26,11.2,57.8,0.5294,30.2,31.8,53.44,21.4,4.48,2.6,116.88,81.24,34,0.5078,89.2,0.454,40.6,0.241,21.6,14.6,0,240,107.14,24.12,11.2,21.6,105.4,7.26,7.2,0.3426,30.4,9.6,51.52,45.2,0.5322,12.3,13.8,58.8,0.5336,31,0,98.62,Home,CLE
201803010CLE,61.94,25.6,9.2,5.2,103.42,79.22,36,0.534,87.4,0.4722,41.2,0.28,24.2,0.834,19.4,22.8,240,113.74,19.82,8.6,19.8,112.6,8.64,8.6,0.3206,28,0.3922,10.8,50.46,44.6,0.5752,10.54,11.6,59.4,0.5178,30.4,25,54.72,21.4,5.32,3.2,113.74,80.18,34.4,0.4998,88.6,0.448,39.8,0.2272,20.2,13.6,0,240,103.42,20.78,9.6,21.8,102.4,6.8,6.8,0.3384,29.8,9.2,49.54,44,0.5234,12.4,13.8,58.8,0.5264,30.6,0,99.06,Away,PHI
